"OPENING_ID","SITE_PREP_","SITEPr_1_Meth","SITE_PREP1","SITE_PRE_1","SITE_PRE_2","SITEPr_2_Meth","SITE_PRE_3","SITE_PRE_4","SITE_PRE_5","SITEPr_3_Type","SITEPr_3_Meth","SITEPr_3_Area","SITEPr_3_Date","SITEPr_4","SITEPr_4_Type","SITEPr_4_Meth","SITEPr_4_Area","SITEPr_4_Date","PLANTING_1","PLANTING_2","PLANTING_3","PLANT_1_SP1","PLANT_1_NUM2","PLANT_1_SP2","PLANT_1_NUM2","PLANTING_4","PLANTING_5","PLANTING_6","PLANT_2_SP1","PLANT_2_NUM1","PLANT_2_SP2","PLANT_2_NUM2","PLANTING_C","PLANT_3_Type","PLANT_3_Meth","PLANT_3_Area","PLANT_3_Date","PLANT_3_SP1","PLANT_3_NUM1","PLANT_3_SP2","PLANT_3_NUM2"
-626260000,"ME",NA,124,1982-10-01,"BU",NA,124,1984-09-01,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",124,1985-06-01,NA,NA,NA,NA,"PL",30,1994-06-11,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
-626260000,"ME",NA,124,1982-10-01,"BU",NA,124,1984-09-01,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",124,1985-06-01,NA,NA,NA,NA,"PL",30,1994-06-11,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
-626260000,"ME",NA,124,1982-10-01,"BU",NA,124,1984-09-01,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",124,1985-06-01,NA,NA,NA,NA,"PL",30,1994-06-11,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
-626260000,"ME",NA,124,1982-10-01,"BU",NA,124,1984-09-01,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",124,1985-06-01,NA,NA,NA,NA,"PL",30,1994-06-11,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
-624610000,"ME",NA,80,1990-10-01,"ME",NA,88,1984-09-01,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",81.2,1991-06-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-622830000,"BU",NA,9,1979-10-01,"BU",NA,43,1981-05-01,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",21.6,1993-07-15,NA,NA,NA,NA,"FP",10.3,1999-06-04,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
-622580000,"BU",NA,166,1979-10-01,"ME",NA,32,1988-09-01,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",32.2,1989-06-24,NA,NA,NA,NA,"PL",111,1980-05-01,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
-622580000,"BU",NA,166,1979-10-01,"ME",NA,32,1988-09-01,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",32.2,1989-06-24,NA,NA,NA,NA,"PL",111,1980-05-01,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
-619730000,"ME",NA,5.9,1991-09-01,"BU",NA,133.5,1980-09-01,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",5.9,1992-06-01,NA,NA,NA,NA,"FP",4.7,1996-05-21,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
-470450000,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
7183,"ME",NA,2.7,1992-10-01,"BU",NA,54.7,1992-10-01,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",21.9,1994-05-15,NA,NA,NA,NA,"PL",40.9,1993-06-15,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
7187,"ME",NA,3,1993-10-01,"ME",NA,31.6,1993-09-01,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",73.7,1994-05-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
7188,"ME",NA,0.4,2001-07-01,"ME",NA,1,1992-10-01,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",1,1993-06-01,NA,NA,NA,NA,"FP",1.1,2001-07-15,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
7189,"ME",NA,3.7,2001-07-01,"ME",NA,56.5,1992-10-01,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",16.9,1993-06-06,NA,NA,NA,NA,"FP",27.5,2001-07-07,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
7190,"ME",NA,3.3,2001-07-01,"ME",NA,31.8,1993-09-01,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",26.4,1994-05-15,NA,NA,NA,NA,"PL",6.5,1995-05-15,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA
7191,"ME",NA,0.5,1996-11-01,"BU",NA,16,1996-10-01,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",30.3,1997-06-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
7283,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",53.7,1997-06-15,NA,NA,NA,NA,"RP",8,1999-06-01,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
7284,"BU",NA,18.7,1996-07-01,"ME",NA,18.7,1996-07-01,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",19.1,1997-06-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
10606,"ME",NA,50,1991-10-01,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FP",0.4,1997-06-01,NA,NA,NA,NA,"PL",56.2,1992-05-01,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
10607,"ME",NA,0.5,1996-07-01,"ME",NA,68,1991-10-01,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FP",0.7,1997-06-01,NA,NA,NA,NA,"FP",0.2,1997-06-01,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA
10610,"ME",NA,26.8,1993-08-01,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FP",2.6,1997-06-01,NA,NA,NA,NA,"PL",27.4,1994-06-01,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
10611,"ME",NA,72,1994-08-01,"ME",NA,82.2,1994-08-01,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FP",0.8,1998-05-01,NA,NA,NA,NA,"PL",1.5,1995-05-01,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA
10615,"ME",NA,57.3,1995-10-01,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FP",1.7,2001-06-05,NA,NA,NA,NA,"PL",72.2,1996-06-01,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
10616,"ME",NA,52.8,1993-09-01,"ME",NA,5.2,1993-10-01,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FP",2.9,1997-06-01,NA,NA,NA,NA,"FP",3,1997-06-01,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA
10619,"ME",NA,54,1994-08-01,"ME",NA,52,1994-08-01,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",2.8,1995-05-01,NA,NA,NA,NA,"PL",30.1,1995-05-01,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
10626,"ME",NA,87,1992-08-01,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FP",1.5,1997-05-01,NA,NA,NA,NA,"PL",86.6,1993-05-01,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
10627,"ME",NA,23.6,1993-08-01,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",24.1,1994-06-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
10628,"ME",NA,48.4,1993-08-01,"ME",NA,47,1993-08-01,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",49.3,1994-06-01,NA,NA,NA,NA,"FP",0.2,1997-05-01,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
29292,"ME",NA,43.4,1991-07-01,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",43.4,1992-05-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
29293,"ME",NA,42.3,1991-07-01,"ME",NA,1,1995-11-01,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",42.3,1992-05-01,NA,NA,NA,NA,"PL",1,1996-05-01,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
29294,"ME",NA,0.7,1995-11-01,"ME",NA,1.4,1997-09-01,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",73.1,1992-05-01,NA,NA,NA,NA,"FP",3.2,1995-05-01,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA
29304,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",24.4,1993-06-01,NA,NA,NA,NA,"FP",0.4,1996-06-01,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
29305,"ME",NA,31.7,1993-09-01,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",31.7,1994-05-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
29306,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FP",1,1996-05-01,NA,NA,NA,NA,"PL",40.7,1993-06-01,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
29307,"ME",NA,54.2,1993-09-01,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",58.1,1994-05-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
29309,"ME",NA,35,1993-09-01,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",35,1994-05-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
29310,"ME",NA,3.8,1996-10-01,"ME",NA,81,1993-09-01,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",91.5,1994-05-01,NA,NA,NA,NA,"PL",3.8,1997-05-01,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
29321,"ME",NA,1,1993-12-01,"ME",NA,59.7,1994-10-01,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",60.4,1995-05-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
43610,"ME",NA,42.9,1997-09-01,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",41.9,1999-06-23,NA,NA,NA,NA,"PL",7.9,1999-06-23,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
45844,"ME",NA,36.8,1996-08-01,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",11.6,1997-05-01,NA,NA,NA,NA,"PL",0.2,1997-05-01,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
45848,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FP",0.4,2003-05-30,NA,NA,NA,NA,"PL",20.1,1997-05-01,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
53367,"ME",NA,35.5,1995-11-01,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",38.1,1996-05-01,NA,NA,NA,NA,"FP",1.2,1999-05-31,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
53369,"ME",NA,50.6,1995-10-01,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",54.7,1996-05-01,NA,NA,NA,NA,"PL",0.3,1996-05-01,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
53370,"ME",NA,54.1,1995-11-01,"ME",NA,2.7,1995-10-01,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",54.1,1996-05-01,NA,NA,NA,NA,"PL",2.9,1996-05-01,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
56702,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FP",0.3,2005-06-06,NA,NA,NA,NA,"PL",0.5,1999-06-01,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
62812,"ME",NA,19,1999-05-30,"ME",NA,2.6,1999-05-30,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",23.1,2000-05-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
62820,"ME",NA,32.5,1999-06-30,"ME",NA,1.6,1999-06-30,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",40.9,2000-06-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
62821,"ME",NA,11.9,1999-05-30,"ME",NA,3.4,1999-05-30,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",3.8,1999-06-01,NA,NA,NA,NA,"PL",3,1999-06-01,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA
62823,"ME",NA,38.7,1999-06-30,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",48.2,2000-05-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
63067,"ME",NA,2.1,1997-09-01,"ME",NA,26.9,1997-09-01,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",26.9,1998-05-01,NA,NA,NA,NA,"FP",29,1999-05-31,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
63108,"ME",NA,23.1,1997-09-01,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",0.5,1998-05-01,NA,NA,NA,NA,"FP",3.4,1999-05-31,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
63113,"ME",NA,0.4,1997-10-01,"ME",NA,38.7,1997-10-01,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",0.2,1998-05-01,NA,NA,NA,NA,"FP",1.8,1999-05-31,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA
68364,"ME",NA,2.7,1999-05-30,"ME",NA,46.6,1999-06-30,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",54.7,2000-05-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
68374,"ME",NA,30.5,1999-05-30,"ME",NA,12,1999-06-30,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",57.9,2000-05-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
75593,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
75594,"ME",NA,28.8,1999-09-01,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"RP",31.6,2003-05-05,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
75595,"ME",NA,29.7,1999-09-01,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",30.1,2000-05-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
79683,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",4.3,2000-05-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
79684,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",2,2000-05-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
